ref_name,rx_name,control_variant,variant,sample
Weigang21,CP_d105_mice_6e_03,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_04,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_05,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_06,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_07,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_08,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_09,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_10,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_11,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_12,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_13,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Tea21,CP_second_wave,hCoV-19/Australia/NSW712/2020,hCoV-19/Australia/NSW-R0099/2021,17
Tea21,CP_second_wave,hCoV-19/Australia/NSW712/2020,hCoV-19/Australia/NSW2713/2020,17
Tea21,CP_second_wave,hCoV-19/Australia/NSW712/2020,hCoV-19/Australia/NSW3878/2021,17
Tea21,CP_second_wave,hCoV-19/Australia/NSW712/2020,hCoV-19/Australia/NSW4318/2021,17
Riou21,CP_wave2,S:18F+80A+215G+242del+243del+244del+246I+417N+484K+501Y+614G+701V,S:614G,19
Planas21b,Casirivimab,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Groß21,ChAdOx1_BNT162b2,B.1.1.7 Spike,B.1.351 Spike,26
Groß21,ChAdOx1_BNT162b2,B.1.1.7 Spike,B.1.617 Spike,26
Planas21b,Etesevimab,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,Imdevimab,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Supasa21,LY-CoV16,B.1.1.7 full genome,VIC,1
Supasa21,LY-CoV555,B.1.1.7 full genome,VIC,1
Imai21,NCCo-503,hCoV-19/Japan/TY7-501/2021,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1
Imai21,NCCo-503,hCoV-19/Japan/TY7-501/2021,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,1
Planas21b,NTD-18,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,RBD-109,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,RBD-48,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,RBD-85,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,RBD-98,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Supasa21,REGN10933,B.1.1.7 full genome,VIC,1
Supasa21,REGN10987,B.1.1.7 full genome,VIC,1
Supasa21,S309,B.1.1.7 full genome,VIC,1
Becker21,Vac10_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac10_2,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac16_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac16_2,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac21_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac21_2,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac2_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac2_2,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac4_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac4_2,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac7_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac7_2,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac8_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac8_2,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac9_1,B.1.126 full genome,B.1.351 full genome,1
Becker21,Vac9_2,B.1.126 full genome,B.1.351 full genome,1
Pegu21,mRNA_1273_1,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_10,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_11,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_12,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_13,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_2,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_3,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_4,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_5,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_6,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_7,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_8,B.1.351 Spike,B.1.351 Spike:-246I,1
Pegu21,mRNA_1273_9,B.1.351 Spike,B.1.351 Spike:-246I,1
